player,salary,AtBat,Hits,HmRun,Runs,RBI,Walks,Years,CAtBat,CHits,CHmRun,CRuns,CRBI,CWalks,LeagueN,DivisionW,PutOuts,Assists,Errors,NewLeagueN
-Bo Diaz,0.4745405744167796,0.47762370247787517,0.46916232135184754,-0.18496653378417222,-0.1857980190725676,0.17437537407292844,-0.05129687642909037,0.5607902193622049,-0.14280860843848245,-0.18233010914178266,-0.10024070755750945,-0.3478895821083151,-0.010570787641758653,-0.35699323942939104,1.0567428765670828,0.9792988113777307,1.5764003878561663,-0.24648686350398716,0.6670392166007738,1.0730066472186361
-Bill Doran,0.19745162787762432,0.9935522890066132,0.9788539308808212,-0.6417383496079967,1.4586931016610711,-0.5597052866199299,1.836533220959584,-0.48226372471318335,-0.15286728582282103,-0.13759080655115832,-0.45304914158663956,-0.03689790175547384,-0.4589767795421683,0.18077174603890686,1.0567428765670828,0.9792988113777307,-0.10256334561474682,1.4491226096465668,1.1211323502487551,1.0730066472186361
-Brian Downing,0.807047310263766,0.742376529775517,0.6464463594488818,0.9569630057753888,1.380384000673755,1.6811725197056375,2.250934949654659,1.3952333746225154,1.1123393956072432,1.0179173879446224,1.177169139789341,1.2131074930608008,1.2480584447959429,1.9834205705664405,-0.9427058754986926,0.9792988113777307,-0.08470202930122647,-0.784119135478553,-0.8466045622258309,-0.9284170990118695
-Billy Hatcher,-0.9441548318636955,0.10425433064786738,0.003791721347132462,-0.6417383496079967,0.00997473339572272,-0.5983411108669224,-0.88010033381924,-0.8994853023433386,-0.903769419253661,-0.8842743394429579,-0.7450285352659196,-0.8490994747158069,-0.879550675393587,-0.8682486833605193,1.0567428765670828,0.9792988113777307,-0.23116482307209335,-0.7703336926074104,-0.6952401843431704,1.0730066472186361
-Brook Jacoby,0.1697427332237088,1.2175739121046179,1.3334220070748897,0.6143841439075205,1.1063021472181485,1.1016351560007493,0.6854173079177094,-0.48226372471318335,-0.44238226097204414,-0.4168257640995379,-0.30705944474699953,-0.42941167307459394,-0.37857294651175,-0.47060556030297507,-0.9427058754986926,-1.0172561296481855,-0.6491196248084696,1.1940919165304267,2.4834117511926994,-0.9284170990118695
-Bob Kearney,-0.5229796331241794,-1.3552804865057995,-1.3036780596184956,-0.6417383496079967,-1.2429708824013355,-1.0233351775838404,-1.34054669903599,-0.06504214708302805,-0.5897637513425701,-0.6389795424805692,-0.5138781819364896,-0.7102099864028875,-0.6135995353698958,-0.7357009756746712,-0.9427058754986926,0.9792988113777307,0.45828198662979225,-0.5015175566201274,-0.5438758064605099,-0.9284170990118695
-Bill Madlock,0.6962117316481039,-0.16728703068304737,-0.040529288177126116,-0.18496653378417222,-0.6556526249964644,0.3289186710608986,-0.5117432416458402,1.3952333746225154,1.5522971977222257,1.8263103037200419,0.9338529783899409,1.5029638164964587,1.4614378478382068,1.1767730923639939,1.0567428765670828,0.9792988113777307,-0.7812933655285202,0.3531799013907209,2.332047373310039,1.0730066472186361
-Bob Melvin,-0.9884890633099603,-0.9208143083763358,-1.0599125072350735,-0.7559313035639528,-1.2038163319076773,-1.0233351775838404,-1.2024127894709649,-1.1080960911584163,-1.0091668648895564,-0.993808494061383,-0.7815259594758297,-0.9879889630287263,-0.9321224123750144,-0.9174806890724058,1.0567428765670828,0.9792988113777307,0.5404440416719859,-0.41191217795769974,-0.3925114285778495,1.0730066472186361
-BillyJo Robidoux,-1.0383650736870083,-1.5114167692710754,-1.4809620977155298,-1.212703119387777,-1.5562072863506,-1.1778784745718105,-0.37360933208081526,-1.1080960911584163,-1.0607722532092065,-1.037005062079917,-0.7936917675457996,-1.0302596768630932,-0.9321224123750144,-0.8152296002861801,-0.9427058754986926,-1.0172561296481855,0.1260615031983137,-0.6186938210248405,-0.5438758064605099,-0.9284170990118695
-Bill Schroeder,-0.7889850218017685,-1.2670295440732522,-1.3701595739048835,-0.5275453956520405,-0.8905799279584128,-1.2551501230657955,-1.478680608601015,-0.690874513528261,-0.858724037923797,-0.8673042591499625,-0.45304914158663956,-0.8309834545010782,-0.7867770218969505,-0.8644616059980665,-0.9427058754986926,-1.0172561296481855,0.05818850120693635,-0.6462647067671259,-1.1493333179911518,-0.9284170990118695
-Chris Bando,-0.5118960752626133,-1.015853784842156,-0.882628469138039,-1.098510165431821,-1.047198129933045,-0.9846993533368478,-0.88010033381924,-0.2736529358981057,-0.7253372291314812,-0.7500564316710848,-0.5868730303563096,-0.7645580470470733,-0.659986362118214,-0.5387729528271256,-0.9427058754986926,-1.0172561296481855,0.243946190867548,-0.6118010995892691,-0.6952401843431704,-0.9284170990118695
-Chris Brown,-0.7114001167708051,0.08388872854804877,0.5356438356382354,-0.5275453956520405,0.08828383438303886,-0.09607539565601936,-0.37360933208081526,-0.8994853023433386,-0.7546385936858588,-0.6929752525037365,-0.5503756061463996,-0.7494613635347995,-0.6476165416519958,-0.682681892600332,1.0567428765670828,0.9792988113777307,-0.7777211022658161,0.40142895143972046,1.4238611060140762,1.0730066472186361
-Carmen Castillo,-0.6393569906706247,-1.3484919524725265,-1.1263940215214612,-0.4133524416960844,-0.8122708269710966,-0.7528844078548925,-1.478680608601015,-0.48226372471318335,-0.8316093423660148,-0.8179367528430666,-0.45304914158663956,-0.7373840167249804,-0.6909109132837595,-0.7925071361114633,-0.9427058754986926,-1.0172561296481855,-0.8313050512063772,-0.7910118569141243,-0.6952401843431704,-0.9284170990118695
-Chili Davis,0.6186268266171404,0.8306274722080643,0.8458909023080454,0.15761232808369607,0.6364475412942517,0.715276913530824,1.9746671305246088,-0.2736529358981057,-0.004173794054337838,-0.011086571639737731,0.09441222156201061,-0.027839891648109533,0.03581603910655958,0.10881727615230362,1.0567428765670828,0.9792988113777307,0.04389944815612007,-0.7565482497362677,0.06158170507013193,1.0730066472186361
-Carlton Fisk,0.7516295209559349,0.3622186239122364,-0.15133181198777257,0.2718052820396522,-0.49903442302183215,0.44482614380187624,-0.88010033381924,2.021065741067748,1.6896200107084132,1.6118701981994632,2.576237067835891,1.9377483016499455,1.9995250381186982,1.3585528057617282,-0.9427058754986926,0.9792988113777307,0.3511140887486701,-0.5497666066691269,-0.6952401843431704,-0.9284170990118695
-Curt Ford,-1.0328232947562253,-1.2873951461730708,-1.2150360405699785,-1.098510165431821,-0.9688890289457289,-0.8687918805958702,-0.8340556972975651,-1.1080960911584163,-1.0633962560051209,-1.0231204509311025,-0.8180233836857397,-0.9940276364336359,-0.9228450470253506,-0.8833969928103305,1.0567428765670828,-1.0172561296481855,-0.6491196248084696,-0.7703336926074104,-0.8466045622258309,1.0730066472186361
-Carney Lansford,1.4720607819577387,1.2718821843708008,1.3334220070748897,0.8427700518194328,0.9888384957371744,0.7925485620248091,-0.09734151295076536,0.3521794305471272,0.7961470586995569,0.9022122950378353,0.5323813120809308,0.8236130584441356,0.719248619865115,0.2224295970258877,-0.9427058754986926,0.9792988113777307,-0.7991546818420405,0.1946473083725797,-0.6952401843431704,-0.9284170990118695
-Chet Lemon,0.30828720649328645,-0.004362213884498522,-0.15133181198777257,0.04341937412773998,-0.38157077154085794,0.0584679013319508,-0.09734151295076536,0.9780117969923602,1.0900353718419709,1.0904259128328757,1.177169139789341,1.1647981058215244,1.0377714968702336,1.0063546110536177,-0.9427058754986926,-1.0172561296481855,0.09033887057127299,-0.7772264140429817,-0.5438758064605099,-0.9284170990118695
-Candy Maldonado,-0.26805780230815657,0.009214854182047216,-0.12917130722564327,0.7285770978634766,-0.22495256956622567,1.294814277235712,-0.97218960686259,-0.2736529358981057,-0.7467665852981156,-0.7577701045315373,-0.4895465657965496,-0.7917320773691663,-0.5950448046705684,-0.7432751303995768,1.0567428765670828,0.9792988113777307,-0.46336193514785795,-0.7496555283006963,-0.8466045622258309,1.0730066472186361
-Carmelo Martinez,-0.4343111702316497,-1.0837391251748847,-1.104233516759332,-0.29915948774012835,-1.047198129933045,-1.0233351775838404,-0.2815200590374653,-0.690874513528261,-0.5783930725602744,-0.6004111781783068,-0.2462304043971495,-0.5954751917096063,-0.4682541448918319,-0.2509550732807126,1.0567428765670828,0.9792988113777307,-0.5312349371392353,-0.7220846425584109,-0.9979689401084914,1.0730066472186361
-Craig Reynolds,-0.26436254411711047,-0.6153302768790567,-0.6610234215167462,-0.6417383496079967,-0.8905799279584128,-0.4051619896319597,-1.34054669903599,0.9780117969923602,0.47426938240072275,0.3792252750991575,-0.4165517173767295,0.14426230039181234,-0.029125518341085947,-0.3418449299795798,1.0567428765670828,0.9792988113777307,-0.6598364145965818,0.6013178730712898,-0.241147050695189,1.0730066472186361
-Cal Ripken,1.8045675178047251,1.516269409568624,1.5328665499340535,1.5279277755551692,1.6936204046230197,1.140270980247742,1.3300422192211592,-0.2736529358981057,0.24160780116297847,0.3159731576434472,0.7756974734803308,0.5065827046863847,0.43783520425865097,0.19970713285117087,-0.9427058754986926,-1.0172561296481855,-0.18115313739423639,2.5037089892889846,0.6670392166007738,-0.9284170990118695
-Cory Snyder,-0.9884890633099603,0.08388872854804877,0.1145942451577789,1.4137348215992132,0.12743838487669693,0.6766410892838315,-1.15636815294929,-1.3167068799734938,-0.980302834134498,-0.9398127840382157,-0.5503756061463996,-0.9155248821698119,-0.8084242077128323,-0.9250548437973113,-0.9427058754986926,-1.0172561296481855,-0.313326878114287,-0.3360922421664148,0.2129460829527924,-0.9284170990118695
-Chris Speier,-0.5783974224320105,-1.68791865413617,-1.414480583429142,-0.6417383496079967,-1.3212799833886515,-1.1006068260778255,-1.2024127894709649,1.8124549522526707,1.7377267286335107,1.406686500111427,0.3498941910313807,1.016850607401241,1.0223092212874607,1.956911029029271,1.0567428765670828,-1.0172561296481855,-0.8491663675198976,-0.21202325632613037,-0.8466045622258309,1.0730066472186361
-Curt Wilkerson,-0.6781494431861064,-1.1380473974410676,-1.1485545262835906,-1.3268960733437332,-1.0863526804267032,-1.4096934200537659,-1.386591335557665,-0.690874513528261,-0.6746065084104693,-0.697603456220008,-0.8301891917557097,-0.7404033534274352,-0.8238864832956051,-0.7697846719367465,-0.9427058754986926,0.9792988113777307,-0.5919634126052045,0.5530688230222903,0.6670392166007738,-0.9284170990118695
-Dave Anderson,-0.6892330010476726,-1.273818078106525,-1.2150360405699785,-1.212703119387777,-0.9297344784520709,-1.4096934200537659,-0.88010033381924,-0.690874513528261,-0.7572625964817733,-0.7901675305454376,-0.7328627271959497,-0.7343646800225256,-0.8084242077128323,-0.5539212622769367,1.0567428765670828,0.9792988113777307,-0.7777211022658161,0.2291109155504365,0.3643104608354529,1.0730066472186361
-Don Baylor,0.917882888879428,1.2311509801711635,0.6907673689731404,2.2130854992909064,1.4978476521547293,1.6425366954586451,0.9616851270477592,2.021065741067748,2.1378871550104583,1.9435581311989196,2.989874542214871,2.3544167665887037,2.624200971662717,1.767557160906631,-0.9427058754986926,-1.0172561296481855,-1.0384963204432134,-0.8185827426564098,-1.3006976958738123,-0.9284170990118695
-Daryl Boston,-1.021739736894659,-1.3892231566721638,-1.2150360405699785,-0.7559313035639528,-1.008043579439387,-1.139242650324818,-0.926144970340915,-0.8994853023433386,-0.9374441218012294,-0.9290136420335823,-0.7450285352659196,-0.9185442188722666,-0.8981054060929142,-0.8379520644608969,-0.9427058754986926,0.9792988113777307,-0.4955123045121946,-0.7979045783496957,-0.5438758064605099,-0.9284170990118695
-Darnell Coles,-0.9552383897252616,0.7966848020417,0.7572488832595282,0.9569630057753888,0.4798293393196195,1.3334501014827047,0.17892630617928454,-0.690874513528261,-0.8058066482061899,-0.7978812034058902,-0.5747072222863396,-0.7917320773691663,-0.7032807337499777,-0.6902560473252376,-0.9427058754986926,-1.0172561296481855,-0.6562641513338777,0.8494558447518586,2.1806829954273783,-0.9284170990118695
-Dave Concepcion,-0.4786454016779146,-0.6289073449456024,-0.5945419072303584,-0.9843172114758649,-0.49903442302183215,-0.8301560563488777,-0.6959217877325401,2.021065741067748,2.444458148333125,2.2767887987704665,0.3742258071713207,1.7777234564198428,1.7892380901929887,1.6274352984958773,1.0567428765670828,0.9792988113777307,-0.49194004124949053,0.7184941374760029,0.2129460829527924,1.0730066472186361
-Doug DeCinces,0.6962117316481039,0.7355879957422442,0.5134833308761061,1.6421207295111255,0.5581384403069356,1.7198083439526302,0.5012387618310095,1.3952333746225154,1.1761901303078273,1.0410584065259798,1.846288583637691,1.0591213212356076,1.4985473092368613,1.0896703130275793,-0.9427058754986926,0.9792988113777307,-0.613396992181429,0.6702450874270034,0.5156748387181134,-0.9284170990118695
-Darrell Evans,-0.002052413630567484,0.7016453255758799,0.3140387880169425,1.984699591378994,0.9105293947498583,1.294814277235712,2.2969795861763336,2.229676529882826,2.231913921864058,1.8895624211757522,3.3791804004539117,2.457074214472166,2.5407046835157443,4.240518678588311,-0.9427058754986926,-1.0172561296481855,1.8478923958216757,-0.07416882761470323,-0.9979689401084914,-0.9284170990118695
-Dwight Evans,0.8809369571036832,0.850993074307883,0.6464463594488818,1.6421207295111255,1.2237657986991228,1.7584441681996226,2.573247405306384,1.603844163437593,1.7508467426130827,1.639639420497092,2.6978951485355913,2.1762759011438724,1.9129362948551707,2.759771429869265,-0.9427058754986926,-1.0172561296481855,-0.03826260688607355,-0.7496555283006963,-0.5438758064605099,-0.9284170990118695
-Damaso Garcia,0.6962117316481039,0.13819700081423172,0.24755727373055464,-0.6417383496079967,0.08828383438303886,-0.21198286839699698,-1.2945020625143149,0.3521794305471272,0.43447200666268754,0.4995585717222161,-0.45304914158663956,0.30126780891946037,-0.09097462067217693,-0.5614954170018424,-0.9427058754986926,-1.0172561296481855,-0.2383093495975015,1.1527355879169985,-0.08978267281252854,1.0730066472186361
-Dan Gladden,-0.7224836746323713,-0.3573659836146877,-0.23997383103628972,-0.8701242575199089,0.00997473339572272,-0.8687918805958702,-0.09734151295076536,-0.690874513528261,-0.6120677751078426,-0.569556486736497,-0.6477020707061596,-0.4988564172310536,-0.6816335479340958,-0.5425600301895783,1.0567428765670828,0.9792988113777307,-0.23116482307209335,-0.7703336926074104,-0.8466045622258309,-0.9284170990118695
-Dave Henderson,-0.46756184381634835,-0.10619022438359156,-0.10701080246351398,0.3859982359956083,0.166592935370355,-0.17334704415000443,-0.09734151295076536,-0.2736529358981057,-0.21147001493157616,-0.25792410317421693,0.13090964577192063,-0.2301354507125791,-0.17447090881914976,-0.28125169218033497,-0.9427058754986926,0.9792988113777307,-0.38834440663107245,-0.7565482497362677,-0.6952401843431704,-0.9284170990118695
-Donnie Hill,-0.5783974224320105,-0.4388283920139621,-0.262134335798419,-0.8701242575199089,-0.6948071754901225,-0.8687918805958702,-0.8340556972975651,-0.690874513528261,-0.6969105321757418,-0.6667487647781981,-0.7085311110560096,-0.7192679965102519,-0.6878184581672049,-0.777358826661652,-0.9427058754986926,0.9792988113777307,-0.6669809411219899,0.6495669231202893,0.06158170507013193,-0.9284170990118695
-Davey Lopes,-0.19047289727719308,-1.009065250808883,-0.8383074596137805,-0.5275453956520405,-0.22495256956622567,-0.636976935113915,0.08683703313593458,1.603844163437593,1.597779912851409,1.4483403335578704,1.031179442949701,1.9860576888892219,0.8584091001100697,2.1197553556147413,1.0567428765670828,-1.0172561296481855,-0.8563108940453057,-0.44637578513555654,-0.08978267281252854,1.0730066472186361
-Don Mattingly,3.190012250500502,1.8556961112322676,2.88465734042394,2.2130854992909064,2.4375568640025227,2.3766173561515034,0.5472833983526844,-0.48226372471318335,-0.1900406587649418,0.022853588946253157,0.28906515068153066,-0.03689790175547384,0.21827089098327798,-0.338057852617127,-0.9427058754986926,-1.0172561296481855,3.880510192300292,-0.1293105990992741,-0.3925114285778495,-0.9284170990118695
-Dale Murphy,3.0237588825770088,1.4280184671360767,1.2226194832642434,1.984699591378994,1.341229450180097,1.217542628741727,1.560265401829534,0.7694010081772825,1.0318699765325348,1.0271737953771654,2.393749946786341,1.3640743281835392,1.5201944950527433,1.3509786510368227,1.0567428765670828,0.9792988113777307,0.04389944815612007,-0.7772264140429817,-0.3925114285778495,1.0730066472186361
-Dwayne Murphy,0.14203383856979326,-0.5067137323466908,-0.5502208977060997,-0.29915948774012835,-0.1857980190725676,-0.48243363812594475,0.6854173079177094,0.3521794305471272,0.5118800891421627,0.3483705836573476,0.9216871703199708,0.6454721929993041,0.6110126907857057,1.419146043560973,-0.9427058754986926,0.9792988113777307,-0.05255165993688984,-0.7772264140429817,-0.9979689401084914,-0.9284170990118695
-Dave Parker,1.121082188578666,1.5841547499013529,1.4663850356476655,2.2130854992909064,1.341229450180097,2.4925248288924813,0.6854173079177094,1.3952333746225154,1.7797107733681412,2.0083529832267204,2.162599593456911,1.8622648840885763,2.358249831639026,0.8889552128175808,1.0567428765670828,0.9792988113777307,-0.0454071334114817,-0.7565482497362677,0.06158170507013193,1.0730066472186361
-Dan Pasqua,-0.9441548318636955,-0.8393518999770614,-0.572381402468229,0.5001911899515644,-0.420725322034516,-0.2506186926439895,0.27101557922263453,-1.1080960911584163,-0.9750548285426692,-0.9398127840382157,-0.5382097980764295,-0.9064668720624476,-0.8053317525962778,-0.7470622077620296,-0.9427058754986926,-1.0172561296481855,-0.5098013575630108,-0.7910118569141243,-0.9979689401084914,-0.9284170990118695
-Darrell Porter,-0.6116480960167091,-1.68791865413617,-1.4809620977155298,0.04341937412773998,-1.3212799833886515,-0.8687918805958702,-0.88010033381924,1.8124549522526707,1.2033048258656094,0.9500370667726407,1.359656260838891,1.1617787691190697,1.467622758071316,2.3280446105496457,-0.9427058754986926,0.9792988113777307,-0.44907288209704166,-0.7565482497362677,-1.1493333179911518,-0.9284170990118695
-Dick Schofield,-0.13505510796936201,0.36900715794550926,0.1367547499199082,0.15761232808369607,0.4798293393196195,0.21301119831992096,0.3170602157443095,-0.690874513528261,-0.5718330655704883,-0.6544068882014741,-0.5017123738665196,-0.6075525385194254,-0.6414316314188867,-0.5236246433773143,-0.9427058754986926,0.9792988113777307,-0.15971955781801195,1.8626858957808483,1.4238611060140762,-0.9284170990118695
-Don Slaught,-0.23148206136498806,-0.6085417428457839,-0.5502208977060997,0.15761232808369607,-0.6164980745028064,-0.21198286839699698,-1.15636815294929,-0.48226372471318335,-0.525038349043348,-0.4893342889877912,-0.5017123738665196,-0.6196298853292445,-0.5301032472229229,-0.6978302020501432,-0.9427058754986926,0.9792988113777307,0.8655199985780563,-0.5428738852335555,-0.6952401843431704,-0.9284170990118695
